frame_number,track_id,label_bbox,label_bbox_score,read_label,text_score
573,1.0,[86.01481628417969 200.98916625976562 186.8915252685547 287.3604431152344],0.9216710329055786,172017,0.39476765904315875
574,1.0,[77.17486572265625 188.7138671875 181.35934448242188 276.12237548828125],0.9061284065246582,30,0.06834484273395318
574,2.0,[416.1105041503906 373.7115783691406 467.2663269042969 477.4615173339844],0.8639182448387146,86,0.04883337207149416
575,1.0,[68.29330444335938 181.54519653320312 175.16207885742188 266.73785400390625],0.9265711307525635,173,0.8634784022105123
576,1.0,[61.68020248413086 169.35610961914062 168.99972534179688 257.4289245605469],0.9161061644554138,0,0.30161566253937977
580,1.0,[22.516143798828125 131.98092651367188 136.51141357421875 222.852294921875],0.9451731443405151,401,0.19545750016944052
580,3.0,[386.0580749511719 585.7890014648438 441.2961730957031 745.0134887695312],0.7587605118751526,8,0.12783880232995504
581,1.0,[15.0546875 121.90789794921875 127.4595947265625 209.156494140625],0.9401655197143555,701,0.9096385288431342
582,1.0,[5.817169189453125 110.25285339355469 119.90628051757812 202.67189025878906],0.937578022480011,17,0.9664908545012817
583,1.0,[0.2732391357421875 99.00164794921875 112.0498046875 192.09576416015625],0.9430103302001953,770,0.5114003841791934
583,3.0,[374.56378173828125 572.1195068359375 425.16448974609375 725.6383056640625],0.61663419008255,8,0.3591279453619478
584,2.0,[0.0 90.7027587890625 102.06690979003906 183.46112060546875],0.8910862803459167,174017,0.6501926508009651
584,3.0,[371.299560546875 559.4586181640625 425.673828125 720.4798583984375],0.6948906183242798,1,0.08126966377389877
585,2.0,[0.6186103820800781 85.21951293945312 95.54331970214844 174.42025756835938],0.8722893595695496,17017,0.6711846526265152
585,3.0,[370.88604736328125 548.70361328125 425.55487060546875 713.4718017578125],0.7619452476501465,1,0.10652681244318618
586,1.0,[0.0 81.27061462402344 84.70724487304688 162.44921875],0.8842895030975342,4017,0.5373889803886414
587,2.0,[2.8109512329101562 78.15162658691406 78.23535919189453 155.89064025878906],0.8440731167793274,017,0.480308306077071
588,2.0,[1.3839797973632812 76.03132629394531 68.2060317993164 146.87306213378906],0.8523997068405151,037,0.20386706587433603
590,3.0,[355.8017578125 514.6703491210938 409.5924072265625 685.0097045898438],0.7001557350158691,8,0.17695979099132675
591,1.0,[344.713134765625 226.6143798828125 409.4150390625 343.0777587890625],0.8777048587799072,,0.0
591,3.0,[356.00830078125 507.235107421875 408.375244140625 676.463134765625],0.6600358486175537,0,0.20748109772983359
592,3.0,[355.0367736816406 503.38604736328125 408.8509826660156 675.8014526367188],0.6567991375923157,7,0.10031458450612263
621,1.0,[279.9493408203125 88.89668273925781 360.9095458984375 223.2288360595703],0.838619589805603,1,0.1965555909041683
622,1.0,[278.62939453125 87.88124084472656 360.1612548828125 222.8909149169922],0.8386570811271667,3,0.216244266486175
624,1.0,[278.88336181640625 87.35894775390625 360.16412353515625 222.96295166015625],0.8412961959838867,8,0.935151495056985
628,1.0,[282.01947021484375 86.468017578125 365.67620849609375 222.77398681640625],0.8174988031387329,8,0.9921313951517199
630,1.0,[282.660888671875 84.97825622558594 372.00634765625 220.45225524902344],0.8456578850746155,7,0.5215576537276014
631,1.0,[285.795166015625 85.15151977539062 372.7838134765625 220.72463989257812],0.8568522930145264,8,0.70728805235618
632,1.0,[289.0785827636719 84.08737182617188 378.8813781738281 220.25799560546875],0.8451096415519714,8,0.9952374316849308
634,1.0,[292.5322265625 84.43182373046875 381.8050537109375 221.06356811523438],0.8484795093536377,8,0.6910088869239281
636,1.0,[289.88299560546875 81.9945068359375 381.25244140625 217.6016845703125],0.8400791883468628,1,0.5179912244138904
637,1.0,[292.05657958984375 81.57672119140625 382.58795166015625 216.6798095703125],0.8572079539299011,1,0.8002517399776856
638,1.0,[293.7591552734375 81.25469970703125 385.2935791015625 217.14498901367188],0.8636721968650818,1,0.53926444508717
639,1.0,[296.198974609375 78.24610900878906 387.86663818359375 216.7582550048828],0.8700049519538879,1,0.37073149535240546
640,1.0,[297.6727294921875 75.00993347167969 389.6309814453125 213.37303161621094],0.8888734579086304,8,0.7330220654822028
641,1.0,[297.65606689453125 70.74908447265625 390.77410888671875 211.743408203125],0.896224856376648,0,0.9959407598959302
642,1.0,[299.3199462890625 61.406158447265625 392.87939453125 209.50576782226562],0.8889613151550293,0,0.3498241436534535
643,1.0,[298.140625 58.040191650390625 394.12042236328125 207.46356201171875],0.8902837634086609,,0.0
647,1.0,[287.1461181640625 43.53898620605469 388.85821533203125 190.1182098388672],0.8795568346977234,1,0.6472372949158398
649,1.0,[281.60589599609375 25.152496337890625 387.38134765625 181.0018310546875],0.8729073405265808,3,0.9999539857435735
650,1.0,[280.2557373046875 20.852523803710938 384.5067138671875 178.5943603515625],0.8877170085906982,1,0.7429392731434383
651,1.0,[277.1789855957031 17.889404296875 386.6199035644531 174.87229919433594],0.8758600950241089,0,0.9778216063556364
652,1.0,[274.8707275390625 13.38299560546875 383.451416015625 170.07754516601562],0.8540061712265015,1,0.2546461726197471
653,1.0,[275.32977294921875 0.705963134765625 382.89715576171875 163.12371826171875],0.8436962962150574,0,0.5510650008611471
654,1.0,[273.17779541015625 0.0 383.19403076171875 156.071044921875],0.8439708948135376,7,0.671287839623691
655,1.0,[274.9017333984375 0.0 383.21820068359375 152.54066467285156],0.8094921112060547,7,0.9977243986350572
656,1.0,[277.0279235839844 0.0 384.8280944824219 148.05506896972656],0.8241409063339233,1,0.257416872563315
657,1.0,[277.8603515625 0.0 386.426025390625 145.21710205078125],0.828553318977356,6,0.4625259080754063
658,1.0,[279.4036865234375 0.0 389.243896484375 142.389892578125],0.8415200114250183,8,0.32296117391783596
659,1.0,[282.0772705078125 0.0 392.04541015625 139.23965454101562],0.8502780199050903,0,0.20534322464305887
660,1.0,[287.6734619140625 0.0 399.484619140625 129.78817749023438],0.8150601387023926,1,0.8823813508045077
660,2.0,[353.722900390625 374.01904296875 426.97283935546875 641.5443725585938],0.6989235877990723,8,0.9743798347628854
664,1.0,[316.54425048828125 0.0 409.63848876953125 94.15211486816406],0.7797221541404724,6,0.31568950073478064
665,1.0,[322.90411376953125 0.0 411.06591796875 86.69126892089844],0.8330718874931335,1,0.6445682310702274
666,1.0,[326.78955078125 0.0 410.8128662109375 77.87069702148438],0.7794792652130127,1,0.9605951452192727
680,1.0,[379.5712585449219 317.0477294921875 461.9700622558594 654.4033203125],0.6096267700195312,8,0.9999989271166818
681,1.0,[380.16046142578125 311.49853515625 461.68841552734375 653.3195190429688],0.6449329853057861,8,0.9999965429335909
682,1.0,[381.2791748046875 308.2811279296875 461.151123046875 653.9471435546875],0.6905665993690491,8,0.999999880790714
683,1.0,[383.50885009765625 300.62969970703125 460.54949951171875 656.309814453125],0.6380476355552673,8,0.9976840331011125
684,1.0,[382.4947204589844 294.4693603515625 459.9712219238281 657.2681884765625],0.647437572479248,,0.0
694,1.0,[379.271240234375 242.5653076171875 468.641845703125 654.8443603515625],0.6122735738754272,8,0.993820943730853
695,1.0,[390.69451904296875 241.789794921875 460.93896484375 655.0821533203125],0.655075192451477,7,0.15739074843929135
696,1.0,[394.19195556640625 242.128173828125 462.33526611328125 657.6834716796875],0.6483005881309509,6,0.15394008011595872
709,1.0,[387.89361572265625 230.7457275390625 461.84051513671875 656.79541015625],0.6472758054733276,8,0.998841263939628
715,1.0,[364.8397216796875 239.51312255859375 452.282958984375 634.8321533203125],0.6086912751197815,8,0.9987696619605799
716,1.0,[362.56561279296875 234.43572998046875 429.72003173828125 632.8035888671875],0.6361765265464783,8,0.9989803053954915
717,1.0,[351.2105712890625 238.1683349609375 434.70391845703125 631.667724609375],0.6756605505943298,1,0.9601662845719297
721,1.0,[311.483642578125 246.50958251953125 405.9451904296875 616.4374389648438],0.6800549626350403,8,0.9998955753886207
722,1.0,[318.53277587890625 254.069580078125 408.23681640625 613.5978393554688],0.6868354678153992,8,0.9974729310898169
723,1.0,[316.13507080078125 259.5545654296875 396.85601806640625 607.7594604492188],0.6032930612564087,8,0.9267759298455189
726,1.0,[293.01019287109375 276.29315185546875 365.96612548828125 597.7376098632812],0.612794041633606,8,0.9995719652544643
734,2.0,[283.5334167480469 334.0714111328125 363.4389343261719 600.2218627929688],0.706571638584137,6,0.7280778205420724
735,2.0,[293.61285400390625 343.571044921875 360.39837646484375 603.6461791992188],0.6377683281898499,8,0.9872383757866032
736,1.0,[226.24310302734375 0.0 331.12353515625 119.07806396484375],0.837354838848114,2,0.2059286992044571
737,1.0,[226.94525146484375 0.1416778564453125 337.692626953125 130.43617248535156],0.8115331530570984,8,0.07965110923560648
738,1.0,[236.04354858398438 0.0 341.1215515136719 143.6688995361328],0.8260817527770996,0,0.13885402761641163
741,1.0,[249.17886352539062 23.318603515625 352.2532043457031 175.87059020996094],0.8795787692070007,4,0.9097266377068536
745,1.0,[270.0732421875 75.191650390625 358.7774658203125 211.69439697265625],0.8880910873413086,86,0.3097763618540851
747,1.0,[276.7284240722656 93.64732360839844 360.1832580566406 227.6538848876953],0.8155171871185303,6,0.7002493679460855
760,2.0,[0.11422920227050781 99.09515380859375 59.44239807128906 158.76629638671875],0.8218523263931274,17,0.8578353792470089
767,1.0,[28.569488525390625 142.64834594726562 120.32875061035156 209.96597290039062],0.8997722268104553,1776017,0.403758507294658
767,2.0,[348.22174072265625 245.06048583984375 407.9698486328125 340.63262939453125],0.8724351525306702,4,0.17176372993436306
768,2.0,[39.5714111328125 155.08721923828125 130.61505126953125 221.01519775390625],0.8894971013069153,174017,0.5744455903860864
769,1.0,[48.63984680175781 163.9891357421875 138.38095092773438 230.19244384765625],0.9171252250671387,172017,0.8361873599510341
771,1.0,[68.169677734375 184.40191650390625 155.1484375 246.98638916015625],0.9220886826515198,172017,0.7651847702905943
777,1.0,[121.817626953125 240.41476440429688 197.6781005859375 297.9928283691406],0.8680514693260193,18017,0.5786054995444048
780,1.0,[149.84786987304688 266.23797607421875 223.67269897460938 320.2301025390625],0.8878368735313416,17217,0.6114618771207613
783,1.0,[179.90426635742188 282.93206787109375 246.9844970703125 335.99993896484375],0.9029912352561951,7,0.9960316528294157
784,1.0,[189.23529052734375 289.6837158203125 256.22027587890625 340.2520751953125],0.8872341513633728,174017,0.211350552910187
785,2.0,[197.36758422851562 291.1865234375 265.1807556152344 346.10302734375],0.8528320789337158,474017,0.4466604641848198
786,2.0,[206.779052734375 298.041748046875 272.3187255859375 351.0526123046875],0.856187105178833,47017,0.7684633085524099
787,1.0,[213.78170776367188 303.0760498046875 278.0214538574219 352.67755126953125],0.8844792246818542,17017,0.8260994627508337
788,1.0,[222.5069580078125 306.962158203125 286.340576171875 357.4390869140625],0.8883838653564453,17017,0.9884373966316861
789,2.0,[231.8497314453125 313.44537353515625 293.4237060546875 362.29364013671875],0.8411300182342529,170175,0.19349070673900806
790,2.0,[242.382080078125 318.53619384765625 303.550537109375 368.08612060546875],0.8544292449951172,175178,0.38258583631627874
792,1.0,[256.5791931152344 326.7652587890625 316.9712219238281 375.0809326171875],0.8899644017219543,176017,0.6457913994764772
793,2.0,[269.29058837890625 334.3843994140625 324.0233154296875 381.416015625],0.8606247305870056,17320172,0.07841717201455257
794,1.0,[273.88189697265625 337.7740173339844 333.0938720703125 384.1125793457031],0.8501777052879333,172017,0.5055484052582658
795,1.0,[284.9703674316406 341.214599609375 339.6700134277344 387.1962890625],0.8409859538078308,17717,0.7664097354690255
796,1.0,[291.51849365234375 346.2674560546875 350.42681884765625 392.8526611328125],0.8796256184577942,17217,0.8620674966883837
797,1.0,[304.22027587890625 354.57330322265625 356.43841552734375 398.4862060546875],0.8544710278511047,172017,0.7624591999156618
798,1.0,[311.78546142578125 358.1634521484375 365.84185791015625 402.9931640625],0.8620139956474304,1740176,0.2719256197618607
799,1.0,[320.86346435546875 362.91400146484375 372.82281494140625 407.95379638671875],0.8685017824172974,75175,0.22479317540069083
800,1.0,[333.21441650390625 371.21759033203125 384.19659423828125 414.53033447265625],0.8600674867630005,172,0.280692452363727
801,1.0,[336.82476806640625 375.80206298828125 388.882080078125 417.5067138671875],0.8513904809951782,376,0.30627661873920564
805,3.0,[338.89300537109375 19.327537536621094 559.0156860351562 74.50938415527344],0.6788976788520813,7,0.5530460243318522
806,3.0,[349.5921630859375 27.37242889404297 573.427734375 87.15901184082031],0.6690855622291565,7,0.12701931228889762
833,1.0,[665.82275390625 810.6483154296875 685.28857421875 870.2235107421875],0.7281463146209717,0,0.2352042871147555
834,3.0,[610.3685302734375 457.3916015625 715.2015380859375 479.9432373046875],0.6027663946151733,24,0.13222376974228
840,1.0,[664.9095458984375 500.10601806640625 718.4610595703125 516.718994140625],0.6061364412307739,3,0.31358751919766803
841,1.0,[607.4677734375 772.3169555664062 642.5218505859375 813.0800170898438],0.6094640493392944,5,0.9779523395810088
843,1.0,[608.19091796875 780.8243408203125 643.085205078125 820.2291259765625],0.7131999731063843,1,0.3509469576677624
866,2.0,[514.0975952148438 768.148193359375 543.2603149414062 800.113525390625],0.6035008430480957,37,0.300113296765985
879,1.0,[606.0684814453125 1150.0465087890625 662.1639404296875 1192.0479736328125],0.7711689472198486,4,0.1080539996122667
880,1.0,[456.3417663574219 703.533935546875 484.6794128417969 730.3863525390625],0.6060085296630859,041,0.11328847683352045
890,1.0,[102.46250915527344 736.0125732421875 156.67234802246094 832.578125],0.7008384466171265,1,0.2954646966778718
891,1.0,[104.16427612304688 736.6527099609375 162.20596313476562 833.5936279296875],0.6369766592979431,8,0.1735525710400907
892,1.0,[107.0682373046875 737.2164306640625 166.2774658203125 835.5518798828125],0.7091922163963318,4,0.6055790527917715
894,1.0,[114.90081787109375 739.1702880859375 173.99517822265625 840.3375244140625],0.7210391759872437,7,0.9598114458835347
895,2.0,[119.92752075195312 741.8837890625 181.65936279296875 842.267822265625],0.6500305533409119,1,0.7820304379431811
896,2.0,[128.28773498535156 741.5528564453125 187.61619567871094 844.9432373046875],0.6704645156860352,2,0.3567415776078775
897,1.0,[133.0545654296875 741.9822387695312 187.9007568359375 846.5173950195312],0.6263065338134766,2,0.15555020855796275
898,2.0,[141.14479064941406 742.5885009765625 199.3884735107422 847.6268310546875],0.6387888789176941,1,0.5901913770124025
899,1.0,[144.84288024902344 742.4033203125 201.3662872314453 848.74462890625],0.7383108139038086,0,0.164981364659611
900,1.0,[151.95352172851562 742.5657958984375 214.46841430664062 850.9588623046875],0.7322341203689575,0,0.3973839475568184
901,1.0,[159.556884765625 742.078857421875 218.245361328125 851.882568359375],0.7658629417419434,6,0.398903303940191
902,1.0,[162.51416015625 741.6036376953125 221.980712890625 856.3936767578125],0.7723967432975769,8,0.10989619771354242
903,1.0,[165.79196166992188 742.8796997070312 229.18991088867188 859.2378540039062],0.7320255637168884,1,0.24617276474181438
903,2.0,[570.864501953125 325.351806640625 720.0 348.175048828125],0.661220371723175,1601006403,0.18103993838335564
904,1.0,[175.80081176757812 740.38818359375 236.8154296875 858.8955078125],0.7742232084274292,1,0.09973887060290565
905,1.0,[180.33645629882812 740.8062744140625 241.26852416992188 861.3619384765625],0.7588874101638794,1,0.23179862837505372
906,1.0,[190.75946044921875 739.31494140625 251.49087524414062 864.157958984375],0.7349405288696289,1,0.49169959087010184
907,1.0,[196.474365234375 739.8470458984375 258.462890625 867.1082763671875],0.7983569502830505,8,0.310048883246683
908,1.0,[198.089599609375 734.653076171875 267.58270263671875 867.612060546875],0.7472587823867798,6,0.16152674284488544
909,1.0,[202.92919921875 734.2808837890625 267.19830322265625 869.1600341796875],0.7653601765632629,1,0.49452567545643333
910,1.0,[211.56365966796875 732.7653198242188 275.63409423828125 871.3128051757812],0.7818518877029419,0,0.14173215134248096
911,1.0,[212.74957275390625 730.7220458984375 280.768798828125 871.8841552734375],0.7414759397506714,8,0.33549822154112974
912,1.0,[214.54104614257812 729.1802978515625 284.0136413574219 870.6812744140625],0.6913658976554871,1,0.21132725774441496
912,2.0,[654.694091796875 242.95004272460938 719.694091796875 257.9153747558594],0.6854240894317627,7504,0.4611603319644928
914,1.0,[222.13763427734375 723.515380859375 289.51361083984375 870.567626953125],0.6034289598464966,8,0.4781935292193715
915,1.0,[226.79541015625 717.8507080078125 294.683837890625 870.1964111328125],0.6600105166435242,8,0.1316135268068317
916,1.0,[232.18292236328125 719.410888671875 303.041259765625 866.4483642578125],0.6444814801216125,8,0.22086349790697568
920,1.0,[263.98040771484375 718.9671630859375 336.63470458984375 876.8489990234375],0.6234235763549805,8,0.4676986635366944
923,1.0,[278.73291015625 719.867919921875 356.7930908203125 888.055419921875],0.6497572660446167,8,0.8537249372716929
924,1.0,[281.6177673339844 718.8607177734375 359.6950988769531 889.6124267578125],0.6349223256111145,8,0.7061732496617346
925,1.0,[282.77215576171875 719.3309326171875 361.56805419921875 890.572021484375],0.6460028290748596,5,0.2273883697044079
926,1.0,[283.6072998046875 719.7969360351562 362.2474365234375 892.3821411132812],0.6075736880302429,8,0.10951840909016042
927,1.0,[283.5270080566406 718.1303100585938 363.7082214355469 893.6710815429688],0.6591607332229614,8,0.2941928486172998
928,1.0,[282.79156494140625 716.784423828125 363.27386474609375 894.222900390625],0.6339050531387329,6,0.24190752855191988
930,1.0,[278.3135681152344 711.8709716796875 356.3806457519531 894.2386474609375],0.6015199422836304,8,0.7301011802781296
937,1.0,[250.34884643554688 701.7275390625 328.5026550292969 900.329833984375],0.6032025218009949,8,0.1219144022240295
948,1.0,[219.48452758789062 693.725341796875 285.3330383300781 900.1875],0.6007787585258484,8,0.9956772652132351
965,1.0,[211.30007934570312 660.1716918945312 287.1825256347656 860.2172241210938],0.6046968698501587,0,0.9998178565003855
978,1.0,[644.649658203125 66.39924621582031 719.9999389648438 89.10496520996094],0.6361235976219177,06,0.43374506784316785
979,2.0,[640.33642578125 73.13674926757812 720.0 95.46307373046875],0.677423894405365,410,0.15459639573583253
980,1.0,[632.73876953125 82.16307830810547 720.0 104.74967193603516],0.7364572286605835,490695,0.13051035386390306
980,3.0,[101.17593383789062 661.29638671875 171.51071166992188 809.720947265625],0.6284209489822388,1,0.30145947324990985
982,1.0,[98.22796630859375 687.703369140625 161.71307373046875 808.72509765625],0.6784448027610779,1,0.6735802700212759
983,2.0,[618.9345703125 100.43583679199219 720.0 130.1412811279297],0.6436317563056946,4,0.5545207644616177
985,1.0,[602.836181640625 117.87698364257812 720.0 147.90692138671875],0.6304927468299866,0,0.3552975873907407
990,1.0,[560.00634765625 163.45510864257812 720.0 190.18746948242188],0.8176009058952332,6663600100,0.02448747989798683
991,1.0,[538.8583984375 171.81492614746094 720.0 200.34779357910156],0.7045100927352905,1,0.8178449024279786
992,1.0,[529.4677734375 180.4198455810547 720.0 205.82017517089844],0.7661498188972473,4,0.6956541172237429
992,3.0,[538.786376953125 563.0072021484375 570.109375 607.1988525390625],0.6236032247543335,1,0.9271849861418104
993,1.0,[533.9219970703125 188.04034423828125 720.0 215.45712280273438],0.7027968764305115,7,0.6041038369746197
993,2.0,[529.850341796875 566.83935546875 565.490478515625 599.899658203125],0.6746196150779724,0,0.32457968990514985
994,1.0,[528.113037109375 193.97071838378906 719.9999389648438 221.24586486816406],0.7883802056312561,003,0.10870117752470922
994,4.0,[42.291778564453125 660.0633544921875 114.34210205078125 785.5103759765625],0.6091539859771729,1,0.10773792200440369
1000,1.0,[483.6453857421875 592.0732421875 517.2596435546875 621.8336181640625],0.738215982913971,0,0.48934731536408904
1002,2.0,[580.0091552734375 603.26708984375 606.0318603515625 662.06396484375],0.6961231827735901,0,0.24732691199332724
1004,2.0,[572.1651611328125 609.3546142578125 596.8663330078125 665.1578369140625],0.6128861308097839,6,0.32679738411479775
1006,2.0,[460.92584228515625 606.6203002929688 495.68414306640625 633.1600952148438],0.7474363446235657,0411,0.2264162003993988
1007,1.0,[569.3074951171875 614.0240478515625 593.1898193359375 670.1693115234375],0.7950222492218018,1,0.5611698751432783
1007,2.0,[459.3800048828125 606.6621704101562 494.5234375 636.0574340820312],0.7236009836196899,08,0.09232655395166503
1008,2.0,[458.7236328125 606.0023193359375 493.4674072265625 634.7215576171875],0.7150214910507202,010170,0.2831118774418803
1009,2.0,[457.42535400390625 607.409912109375 493.34552001953125 633.633056640625],0.7089372873306274,191,0.7814238392025371
1010,2.0,[457.34844970703125 607.540771484375 492.53936767578125 632.38623046875],0.697964072227478,91111,0.488647857545046
1013,2.0,[457.14959716796875 604.2852783203125 492.63604736328125 631.0770263671875],0.7439555525779724,0161,0.38421669602394104
1014,2.0,[457.9892578125 602.7600708007812 492.94622802734375 630.3330688476562],0.7418831586837769,14115,0.3066768002702721
1016,1.0,[570.8832397460938 609.7451171875 595.5895385742188 665.7392578125],0.8039634823799133,0,0.11729506388749034
1020,1.0,[456.2587890625 595.3633422851562 493.6666259765625 625.5757446289062],0.749906599521637,01491,0.36680651081370835
1021,1.0,[455.4267578125 595.0247802734375 493.76251220703125 625.6571044921875],0.7650064826011658,1511,0.33515775203704834
1022,1.0,[457.4696044921875 594.585693359375 494.72509765625 625.361083984375],0.7653067111968994,9751,0.4195272624492645
1024,1.0,[458.37677001953125 595.62353515625 496.09088134765625 627.146728515625],0.8007209300994873,00,0.9025339555523798
1025,1.0,[458.78363037109375 596.6546630859375 496.18865966796875 627.8787841796875],0.8051311373710632,90,0.43080051239522194
1026,1.0,[460.1392822265625 597.995849609375 496.4332275390625 628.65673828125],0.7660520672798157,1757,0.6122546195983887
1027,2.0,[461.480712890625 599.6068115234375 497.74591064453125 630.6197509765625],0.7534601092338562,00,0.320878317907444
1028,2.0,[461.914306640625 599.4462890625 499.14056396484375 630.56884765625],0.7727353572845459,17511,0.4019089139493902
1029,2.0,[463.36090087890625 599.6334228515625 501.80206298828125 631.7213134765625],0.7870834469795227,17511,0.6997030996226402
1036,3.0,[461.066650390625 253.658447265625 713.543701171875 287.0379638671875],0.6096583008766174,80669,0.10133303485534581
1037,1.0,[485.298095703125 598.2609252929688 528.106689453125 631.4293823242188],0.8383685946464539,70175,0.32323127077476155
1038,1.0,[492.3734130859375 597.696533203125 533.4278564453125 634.374755859375],0.7836698293685913,117417,0.3173632190827107
1040,1.0,[498.28466796875 598.8358154296875 543.85986328125 634.7952880859375],0.8030827641487122,17,0.8297450704638334
1041,1.0,[503.956298828125 600.5465087890625 547.24462890625 636.4886474609375],0.8227448463439941,17517,0.35259547335885905
1042,1.0,[508.713623046875 598.287109375 551.9617919921875 638.438720703125],0.7925031781196594,17417,0.8795704852360784
1043,1.0,[509.92327880859375 598.6322021484375 556.3711547851562 639.2471923828125],0.7967816591262817,17517,0.9874664228122298
1044,3.0,[499.664306640625 229.6600341796875 718.2674560546875 265.3100891113281],0.6501002907752991,4401,0.16076257824897766
1045,1.0,[514.6279907226562 602.052490234375 563.8355102539062 638.967041015625],0.834639847278595,174172,0.22388524383982975
1046,1.0,[520.7382202148438 603.789306640625 566.5432739257812 640.7647705078125],0.824781060218811,174017,0.6294700317107595
1046,2.0,[502.59912109375 221.55552673339844 720.0 255.7665252685547],0.7933906316757202,02,0.16581590171838212
1047,2.0,[525.5670166015625 604.8710327148438 570.5491943359375 646.2579956054688],0.805176317691803,17017,0.9972977157749814
1047,3.0,[505.654541015625 218.9806365966797 720.0 255.42039489746094],0.7094182372093201,5470704,0.02235031386913711
1052,1.0,[542.203857421875 612.10791015625 593.4842529296875 657.090576171875],0.8301443457603455,17417,0.3937510498277886
1052,2.0,[531.489013671875 210.41653442382812 719.9999389648438 256.7546691894531],0.8065483570098877,76630404914444,0.07323771300924792
1053,1.0,[544.2450561523438 612.350341796875 595.5296020507812 655.6474609375],0.8399882912635803,174017,0.5799568172584313
1053,2.0,[532.0267333984375 209.138427734375 720.0 254.738037109375],0.7639093995094299,7354484448429,0.09191147617120714
1054,1.0,[545.9452514648438 612.0950927734375 599.8609008789062 656.7230224609375],0.8646186590194702,17017,0.9949999345243717
1054,2.0,[527.8004150390625 203.45486450195312 720.0 242.05117797851562],0.8478972911834717,01208445,0.1902465580912905
1055,1.0,[547.1568603515625 613.326171875 604.1556396484375 657.152587890625],0.8487721681594849,17017,0.9440539212934814
1055,2.0,[534.8955078125 197.52757263183594 719.3428955078125 238.6605682373047],0.7468891739845276,01,0.7059171452560726
1056,1.0,[550.0634765625 611.970703125 607.947509765625 657.7713623046875],0.827903151512146,17017,0.9810349222196132
1056,2.0,[528.785400390625 192.35574340820312 720.0 236.34371948242188],0.7901380658149719,22043544043915,0.014842709169539794
1057,1.0,[529.8994140625 180.36846923828125 720.0 223.20944213867188],0.8435603380203247,376,0.10781338877980146
1057,2.0,[552.18505859375 611.8215942382812 609.1920166015625 657.0587768554688],0.8424021601676941,17017,0.7625597968716148
1058,1.0,[533.0825805664062 175.18325805664062 719.8353881835938 220.47885131835938],0.8501347899436951,7,0.14696539112399964
1058,2.0,[553.4925537109375 611.5070190429688 610.476806640625 656.6632690429688],0.8431235551834106,174007,0.5339604240217323
1059,1.0,[531.16357421875 166.3088836669922 720.0 212.66737365722656],0.8583418726921082,081,0.3305151712996665
1059,2.0,[552.591064453125 610.6591796875 610.076171875 655.92236328125],0.8424557447433472,17017,0.7688501521088712
1060,1.0,[553.9000244140625 609.7091064453125 612.163818359375 656.3604736328125],0.8424676656723022,176017,0.8121030037820789
1061,2.0,[552.62548828125 608.0233764648438 612.47265625 655.6079711914062],0.8353275060653687,175017,0.41286162243379687
1063,1.0,[548.5502319335938 606.0760498046875 611.0148315429688 654.7757568359375],0.835257887840271,175017,0.35910677166234234
1063,2.0,[531.326416015625 140.54022216796875 720.0 190.81744384765625],0.8345614075660706,,0.0
1064,1.0,[547.5740966796875 606.732666015625 610.8258056640625 656.10205078125],0.838023841381073,175017,0.41488259796866617
1064,2.0,[519.553955078125 131.1690673828125 719.1129150390625 183.89453125],0.8096675276756287,11,0.8522349609886146
1065,1.0,[543.9076538085938 607.1981201171875 609.4328002929688 655.109375],0.8573160767555237,3,0.5610243236333758
1065,2.0,[516.1376953125 124.95669555664062 719.296142578125 181.559814453125],0.8130820393562317,277,0.5701495855216158
1066,1.0,[508.7715148925781 120.1646728515625 720.0 180.03936767578125],0.8653322458267212,94,0.22771575674834843
1066,2.0,[542.496826171875 607.3817138671875 609.237548828125 657.6304931640625],0.8572737574577332,174017,0.4618680330235457
1067,1.0,[505.1583251953125 110.148193359375 720.0 171.63619995117188],0.8657323718070984,6,0.5129595925902528
1067,2.0,[540.745361328125 608.08349609375 608.9683837890625 659.326904296875],0.8643113374710083,174017,0.8634057303650935
1068,1.0,[537.6463623046875 606.13720703125 607.9454345703125 657.821533203125],0.8759860396385193,1740175,0.2157189281289793
1070,2.0,[534.9071655273438 604.1133422851562 609.4714965820312 657.2324829101562],0.851115345954895,11017,0.8311477915436475
1071,1.0,[490.30419921875 68.07574462890625 719.1171875 140.00552368164062],0.8718306422233582,014,0.44017033857056376
1071,2.0,[531.6121826171875 602.311279296875 609.7445068359375 656.525146484375],0.8488868474960327,174017,0.51167209610051
1072,2.0,[529.9345703125 596.3064575195312 607.2366943359375 652.4425659179688],0.8459116220474243,17017,0.9018369322137783
1073,1.0,[472.3846435546875 41.23771667480469 718.4571533203125 123.86067199707031],0.8699901103973389,,0.0
1073,2.0,[525.2553100585938 592.4031372070312 604.6372680664062 648.0492553710938],0.8695067167282104,172017,0.914728426986863
1074,1.0,[463.8536376953125 23.66997528076172 717.4210205078125 110.01837921142578],0.8695849776268005,9,0.18936234178272926
1074,2.0,[520.4548950195312 587.73486328125 598.9002075195312 643.0419921875],0.8686842918395996,174017,0.9008213800474333
1075,1.0,[455.267333984375 15.033798217773438 715.167724609375 106.1842269897461],0.884314775466919,,0.0
1075,2.0,[514.2893676757812 582.8359375 596.5623168945312 640.5986328125],0.8486133217811584,174017,0.8248108307078137
1076,1.0,[507.78076171875 578.5994873046875 589.3106689453125 634.0435791015625],0.8677189350128174,174017,0.9624231688057474
